,,,,総数,男,女,2015年（平成27年）の人口（組替）,5年間の人口増減数,5年間の人口増減率,面積（参考）,人口密度,平均年齢,年齢中位数,15歳未満,15～64歳,65歳以上,15歳未満,15～64歳,65歳以上,15歳未満,15～64歳,65歳以上,15歳未満,15～64歳,65歳以上,15歳未満,15～64歳,65歳以上,15歳未満,15～64歳,65歳以上,人口性比,日本人,外国人,総世帯,一般世帯,施設等の世帯,2015年（平成27年）の世帯数（組替）,一般世帯,"うち
核家族世帯",夫婦のみの世帯,"夫婦と子供
から成る世帯","男親と子供
から成る世帯","女親と子供
から成る世帯","うち
単独世帯","うち
65歳以上の単独世帯","（再掲）
夫65歳以上，妻60歳以上の夫婦のみの世帯","（再掲）
3世代世帯"
,,,,,,,,,,,,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,※,,※,※,,,,,,,,,,,,,,
都道府県名,都道府県・市区町村名,"都道府県・市区町村名
（英語）","市などの別
（地域識別コード）",（人）,（人）,（人）,（人）,（人）,（％）,（km2）,（人/km2）,（歳）,（歳）,（人）,（人）,（人）,（％）,（％）,（％）,（人）,（人）,（人）,（％）,（％）,（％）,（人）,（人）,（人）,（％）,（％）,（％）,,（人）,（人）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）,（世帯）
05_秋田県,05201_秋田市,Akita-shi,2," 307,672 "," 145,411 "," 162,261 "," 315,814 ","-8,142",-2.6, 906.07 ,339.6,49.7 ,51.3 ," 32,924 "," 177,299 "," 97,449 ",10.7 ,57.6 ,31.7 ," 16,859 "," 87,749 "," 40,803 ",11.6 ,60.3 ,28.1 ," 16,065 "," 89,550 "," 56,646 ",9.9 ,55.2 ,34.9 ,89.6 ," 306,346 "," 1,326 "," 136,952 "," 136,634 ", 318 ," 135,318 "," 136,634 "," 75,691 "," 30,381 "," 32,259 "," 1,672 "," 11,379 "," 49,576 "," 17,709 "," 17,576 "," 6,123 "
05_秋田県,05202_能代市,Noshiro-shi,2," 49,968 "," 22,932 "," 27,036 "," 54,730 ","-4,762",-8.7, 426.95 ,117.0,55.3 ,59.3 ," 4,231 "," 24,962 "," 20,775 ",8.5 ,50.0 ,41.6 ," 2,179 "," 12,541 "," 8,212 ",9.5 ,54.7 ,35.8 ," 2,052 "," 12,421 "," 12,563 ",7.6 ,45.9 ,46.5 ,84.8 ," 49,760 ", 208 ," 21,191 "," 21,076 ", 115 ," 22,371 "," 21,076 "," 11,333 "," 4,808 "," 4,131 ", 338 ," 2,056 "," 6,854 "," 3,934 "," 3,254 "," 1,680 "
05_秋田県,05203_横手市,Yokote-shi,2," 85,555 "," 40,326 "," 45,229 "," 92,197 ","-6,642",-7.2, 692.80 ,123.5,53.7 ,57.9 ," 8,532 "," 43,594 "," 33,429 ",10.0 ,51.0 ,39.1 ," 4,360 "," 21,944 "," 14,022 ",10.8 ,54.4 ,34.8 ," 4,172 "," 21,650 "," 19,407 ",9.2 ,47.9 ,42.9 ,89.2 ," 85,174 ", 381 ," 31,109 "," 31,013 ", 96 ," 31,463 "," 31,013 "," 15,852 "," 6,424 "," 6,235 ", 495 ," 2,698 "," 7,551 "," 4,025 "," 4,254 "," 5,011 "
05_秋田県,05204_大館市,Odate-shi,2," 69,237 "," 32,551 "," 36,686 "," 74,175 ","-4,938",-6.7, 913.22 ,75.8,53.8 ,57.6 ," 6,488 "," 35,598 "," 27,151 ",9.4 ,51.4 ,39.2 ," 3,361 "," 18,118 "," 11,072 ",10.3 ,55.7 ,34.0 ," 3,127 "," 17,480 "," 16,079 ",8.5 ,47.6 ,43.8 ,88.7 ," 68,924 ", 313 ," 28,044 "," 27,959 ", 85 ," 28,242 "," 27,959 "," 14,597 "," 5,860 "," 5,566 ", 443 ," 2,728 "," 8,669 "," 4,504 "," 3,864 "," 2,917 "
05_秋田県,05206_男鹿市,Oga-shi,2," 25,154 "," 11,860 "," 13,294 "," 28,375 ","-3,221",-11.4, 241.09 ,104.3,58.1 ,63.5 ," 1,729 "," 11,559 "," 11,866 ",6.9 ,46.0 ,47.2 , 890 ," 5,930 "," 5,040 ",7.5 ,50.0 ,42.5 , 839 ," 5,629 "," 6,826 ",6.3 ,42.3 ,51.3 ,89.2 ," 25,110 ", 44 ," 10,492 "," 10,447 ", 45 ," 11,147 "," 10,447 "," 5,928 "," 2,674 "," 2,067 ", 182 ," 1,005 "," 3,099 "," 2,071 "," 2,042 ", 766 
05_秋田県,05207_湯沢市,Yuzawa-shi,2," 42,091 "," 20,115 "," 21,976 "," 46,613 ","-4,522",-9.7, 790.91 ,53.2,55.1 ,59.4 ," 3,614 "," 21,533 "," 16,944 ",8.6 ,51.2 ,40.3 ," 1,875 "," 11,066 "," 7,174 ",9.3 ,55.0 ,35.7 ," 1,739 "," 10,467 "," 9,770 ",7.9 ,47.6 ,44.5 ,91.5 ," 41,977 ", 114 ," 15,685 "," 15,620 ", 65 ," 16,384 "," 15,620 "," 7,947 "," 3,207 "," 2,989 ", 312 ," 1,439 "," 3,944 "," 2,211 "," 2,168 "," 2,396 "
05_秋田県,05209_鹿角市,Kazuno-shi,2," 29,088 "," 13,684 "," 15,404 "," 32,038 ","-2,950",-9.2, 707.52 ,41.1,54.5 ,59.1 ," 2,880 "," 14,325 "," 11,883 ",9.9 ,49.2 ,40.9 ," 1,432 "," 7,482 "," 4,770 ",10.5 ,54.7 ,34.9 ," 1,448 "," 6,843 "," 7,113 ",9.4 ,44.4 ,46.2 ,88.8 ," 28,997 ", 91 ," 10,978 "," 10,932 ", 46 ," 11,508 "," 10,932 "," 5,333 "," 2,114 "," 1,976 ", 202 ," 1,041 "," 3,140 "," 1,868 "," 1,474 "," 1,591 "
05_秋田県,05210_由利本荘市,Yurihonjo-shi,2," 74,707 "," 35,842 "," 38,865 "," 79,927 ","-5,220",-6.5," 1,209.59 ",61.8,52.5 ,56.2 ," 7,470 "," 39,365 "," 27,872 ",10.0 ,52.7 ,37.3 ," 3,835 "," 20,424 "," 11,583 ",10.7 ,57.0 ,32.3 ," 3,635 "," 18,941 "," 16,289 ",9.4 ,48.7 ,41.9 ,92.2 ," 74,434 ", 273 ," 28,362 "," 28,251 ", 111 ," 28,349 "," 28,251 "," 14,069 "," 5,274 "," 5,813 ", 420 ," 2,562 "," 8,404 "," 3,691 "," 3,496 "," 3,806 "
05_秋田県,05211_潟上市,Katagami-shi,2," 31,720 "," 14,967 "," 16,753 "," 33,083 ","-1,363",-4.1, 97.72 ,324.6,51.5 ,54.3 ," 3,272 "," 17,195 "," 11,253 ",10.3 ,54.2 ,35.5 ," 1,709 "," 8,565 "," 4,693 ",11.4 ,57.2 ,31.4 ," 1,563 "," 8,630 "," 6,560 ",9.3 ,51.5 ,39.2 ,89.3 ," 31,633 ", 87 ," 12,287 "," 12,250 ", 37 ," 12,023 "," 12,250 "," 7,299 "," 2,804 "," 3,148 ", 195 ," 1,152 "," 3,107 "," 1,664 "," 1,756 "," 1,151 "
05_秋田県,05212_大仙市,Daisen-shi,2," 77,657 "," 36,287 "," 41,370 "," 82,783 ","-5,126",-6.2, 866.79 ,89.6,53.5 ,57.5 ," 7,637 "," 40,029 "," 29,991 ",9.8 ,51.5 ,38.6 ," 3,894 "," 20,093 "," 12,300 ",10.7 ,55.4 ,33.9 ," 3,743 "," 19,936 "," 17,691 ",9.0 ,48.2 ,42.8 ,87.7 ," 77,426 ", 231 ," 28,370 "," 28,275 ", 95 ," 28,198 "," 28,275 "," 14,286 "," 5,496 "," 5,719 ", 465 ," 2,606 "," 7,142 "," 3,924 "," 3,600 "," 4,549 "
05_秋田県,05213_北秋田市,Kitaakita-shi,2," 30,198 "," 14,157 "," 16,041 "," 33,224 ","-3,026",-9.1," 1,152.76 ",26.2,56.9 ,61.6 ," 2,438 "," 14,310 "," 13,450 ",8.1 ,47.4 ,44.5 ," 1,235 "," 7,454 "," 5,468 ",8.7 ,52.7 ,38.6 ," 1,203 "," 6,856 "," 7,982 ",7.5 ,42.7 ,49.8 ,88.3 ," 30,056 ", 142 ," 11,799 "," 11,727 ", 72 ," 12,222 "," 11,727 "," 5,914 "," 2,576 "," 2,040 ", 163 ," 1,135 "," 3,520 "," 2,208 "," 1,887 "," 1,413 "
05_秋田県,05214_にかほ市,Nikaho-shi,2," 23,435 "," 11,218 "," 12,217 "," 25,324 ","-1,889",-7.5, 241.13 ,97.2,53.6 ,57.5 ," 2,244 "," 12,051 "," 9,140 ",9.6 ,51.4 ,39.0 ," 1,113 "," 6,287 "," 3,818 ",9.9 ,56.0 ,34.0 ," 1,131 "," 5,764 "," 5,322 ",9.3 ,47.2 ,43.6 ,91.8 ," 23,351 ", 84 ," 8,635 "," 8,613 ", 22 ," 8,804 "," 8,613 "," 4,648 "," 1,816 "," 1,857 ", 148 , 827 ," 2,120 "," 1,144 "," 1,213 "," 1,246 "
05_秋田県,05215_仙北市,Semboku-shi,2," 24,610 "," 11,408 "," 13,202 "," 27,523 ","-2,913",-10.6," 1,093.56 ",22.5,55.7 ,60.6 ," 2,147 "," 11,903 "," 10,560 ",8.7 ,48.4 ,42.9 ," 1,059 "," 5,993 "," 4,356 ",9.3 ,52.5 ,38.2 ," 1,088 "," 5,910 "," 6,204 ",8.2 ,44.8 ,47.0 ,86.4 ," 24,521 ", 89 ," 9,252 "," 9,220 ", 32 ," 9,594 "," 9,220 "," 4,385 "," 1,826 "," 1,495 ", 154 , 910 ," 2,545 "," 1,506 "," 1,319 "," 1,514 "
05_秋田県,05303_小坂町,Kosaka-machi,3," 4,780 "," 2,232 "," 2,548 "," 5,339 ",-559,-10.5, 201.70 ,23.7,57.2 ,61.8 , 354 ," 2,281 "," 2,145 ",7.4 ,47.7 ,44.9 , 184 ," 1,188 ", 860 ,8.2 ,53.2 ,38.5 , 170 ," 1,093 "," 1,285 ",6.7 ,42.9 ,50.4 ,87.6 ," 4,747 ", 33 ," 2,043 "," 2,029 ", 14 ," 2,168 "," 2,029 "," 1,008 ", 458 , 312 , 26 , 212 , 703 , 419 , 323 , 175 
05_秋田県,05327_上小阿仁村,Kamikoani-mura,3," 2,063 ", 986 ," 1,077 "," 2,381 ",-318,-13.4, 256.72 ,8.0,61.7 ,66.7 , 117 , 839 ," 1,107 ",5.7 ,40.7 ,53.7 , 60 , 458 , 468 ,6.1 ,46.5 ,47.5 , 57 , 381 , 639 ,5.3 ,35.4 ,59.3 ,91.6 ," 2,042 ", 21 , 830 , 825 , 5 , 918 , 825 , 425 , 206 , 128 , 12 , 79 , 261 , 201 , 165 , 78 
05_秋田県,05346_藤里町,Fujisato-machi,3," 2,896 "," 1,380 "," 1,516 "," 3,359 ",-463,-13.8, 282.13 ,10.3,59.0 ,64.2 , 200 ," 1,283 "," 1,413 ",6.9 ,44.3 ,48.8 , 103 , 674 , 603 ,7.5 ,48.8 ,43.7 , 97 , 609 , 810 ,6.4 ,40.2 ,53.4 ,91.0 ," 2,870 ", 26 ," 1,126 "," 1,117 ", 9 ," 1,215 "," 1,117 ", 545 , 244 , 159 , 18 , 124 , 308 , 218 , 193 , 155 
05_秋田県,05348_三種町,Mitane-cho,3," 15,254 "," 7,034 "," 8,220 "," 17,078 ","-1,824",-10.7, 247.98 ,61.5,57.6 ,62.6 ," 1,167 "," 7,152 "," 6,935 ",7.7 ,46.9 ,45.5 , 565 ," 3,637 "," 2,832 ",8.0 ,51.7 ,40.3 , 602 ," 3,515 "," 4,103 ",7.3 ,42.8 ,49.9 ,85.6 ," 15,208 ", 46 ," 5,740 "," 5,707 ", 33 ," 6,010 "," 5,707 "," 2,993 "," 1,276 "," 1,025 ", 111 , 581 ," 1,441 "," 1,026 ", 947 , 772 
05_秋田県,05349_八峰町,Happou-cho,3," 6,577 "," 3,071 "," 3,506 "," 7,309 ",-732,-10.0, 234.14 ,28.1,58.2 ,63.0 , 442 ," 3,099 "," 3,036 ",6.7 ,47.1 ,46.2 , 221 ," 1,605 "," 1,245 ",7.2 ,52.3 ,40.5 , 221 ," 1,494 "," 1,791 ",6.3 ,42.6 ,51.1 ,87.6 ," 6,529 ", 48 ," 2,615 "," 2,605 ", 10 ," 2,706 "," 2,605 "," 1,340 ", 581 , 451 , 59 , 249 , 725 , 479 , 446 , 337 
05_秋田県,05361_五城目町,Gojome-machi,3," 8,538 "," 3,985 "," 4,553 "," 9,463 ",-925,-9.8, 214.92 ,39.7,58.1 ,63.5 , 596 ," 3,904 "," 4,038 ",7.0 ,45.7 ,47.3 , 296 ," 1,998 "," 1,691 ",7.4 ,50.1 ,42.4 , 300 ," 1,906 "," 2,347 ",6.6 ,41.9 ,51.5 ,87.5 ," 8,520 ", 18 ," 3,351 "," 3,336 ", 15 ," 3,573 "," 3,336 "," 1,743 ", 791 , 598 , 41 , 313 , 924 , 618 , 621 , 424 
05_秋田県,05363_八郎潟町,Hachirogata-machi,3," 5,583 "," 2,534 "," 3,049 "," 6,080 ",-497,-8.2, 17.00 ,328.4,56.7 ,61.6 , 423 ," 2,680 "," 2,480 ",7.6 ,48.0 ,44.4 , 205 ," 1,329 "," 1,000 ",8.1 ,52.4 ,39.5 , 218 ," 1,351 "," 1,480 ",7.1 ,44.3 ,48.5 ,83.1 ," 5,557 ", 26 ," 2,144 "," 2,134 ", 10 ," 2,220 "," 2,134 "," 1,192 ", 504 , 459 , 35 , 194 , 546 , 376 , 360 , 238 
05_秋田県,05366_井川町,Ikawa-machi,3," 4,566 "," 2,130 "," 2,436 "," 4,986 ",-420,-8.4, 47.95 ,95.2,56.3 ,60.8 , 334 ," 2,245 "," 1,987 ",7.3 ,49.2 ,43.5 , 177 ," 1,139 ", 814 ,8.3 ,53.5 ,38.2 , 157 ," 1,106 "," 1,173 ",6.4 ,45.4 ,48.2 ,87.4 ," 4,560 ", 6 ," 1,528 "," 1,523 ", 5 ," 1,563 "," 1,523 ", 796 , 305 , 342 , 24 , 125 , 304 , 216 , 233 , 278 
05_秋田県,05368_大潟村,Ogata-mura,3," 3,011 "," 1,500 "," 1,511 "," 3,110 ",-99,-3.2, 170.11 ,17.7,48.7 ,50.6 , 351 ," 1,700 ", 960 ,11.7 ,56.5 ,31.9 , 202 , 883 , 415 ,13.5 ,58.9 ,27.7 , 149 , 817 , 545 ,9.9 ,54.1 ,36.1 ,99.3 ," 2,992 ", 19 , 839 , 835 , 4 , 796 , 835 , 368 , 131 , 181 , 13 , 43 , 150 , 55 , 78 , 244 
05_秋田県,05434_美郷町,Misato-cho,3," 18,613 "," 8,701 "," 9,912 "," 20,279 ","-1,666",-8.2, 168.32 ,110.6,54.2 ,59.0 ," 1,770 "," 9,475 "," 7,368 ",9.5 ,50.9 ,39.6 , 911 ," 4,752 "," 3,038 ",10.5 ,54.6 ,34.9 , 859 ," 4,723 "," 4,330 ",8.7 ,47.6 ,43.7 ,87.8 ," 18,564 ", 49 ," 5,999 "," 5,965 ", 34 ," 6,152 "," 5,965 "," 2,857 "," 1,024 "," 1,147 ", 117 , 569 ," 1,071 ", 711 , 722 ," 1,426 "
05_秋田県,05463_羽後町,Ugo-machi,3," 13,825 "," 6,637 "," 7,188 "," 15,319 ","-1,494",-9.8, 230.78 ,59.9,54.6 ,59.4 ," 1,289 "," 7,090 "," 5,446 ",9.3 ,51.3 ,39.4 , 681 ," 3,602 "," 2,354 ",10.3 ,54.3 ,35.5 , 608 ," 3,488 "," 3,092 ",8.5 ,48.5 ,43.0 ,92.3 ," 13,723 ", 102 ," 4,658 "," 4,648 ", 10 ," 4,807 "," 4,648 "," 2,238 ", 845 , 858 , 102 , 433 , 901 , 555 , 612 ," 1,000 "
05_秋田県,05464_東成瀬村,Higashinaruse-mura,3," 2,704 "," 1,491 "," 1,213 "," 2,610 ",94,3.6, 203.69 ,13.3,54.2 ,57.8 , 206 ," 1,489 "," 1,009 ",7.6 ,55.1 ,37.3 , 120 , 945 , 426 ,8.0 ,63.4 ,28.6 , 86 , 544 , 583 ,7.1 ,44.8 ,48.1 ,122.9 ," 2,638 ", 66 ," 1,158 ", 790 , 368 , 809 , 790 , 390 , 147 , 142 , 8 , 93 , 164 , 104 , 116 , 163 
06_山形県,06000_山形県,Yamagata-ken,a," 1,068,027 "," 516,438 "," 551,589 "," 1,123,891 ","-55,864",-5.0," 9,323.15 ",114.6,50.5 ,52.8 ," 120,271 "," 586,578 "," 361,178 ",11.3 ,54.9 ,33.8 ," 61,700 "," 298,506 "," 156,232 ",11.9 ,57.8 ,30.3 ," 58,571 "," 288,072 "," 204,946 ",10.6 ,52.2 ,37.2 ,93.6 ," 1,060,586 "," 7,441 "," 398,015 "," 396,792 "," 1,223 "," 393,396 "," 396,792 "," 202,342 "," 75,330 "," 89,321 "," 5,814 "," 31,877 "," 112,791 "," 43,451 "," 47,618 "," 55,238 "
06_山形県,06201_山形市,Yamagata-shi,2," 247,590 "," 119,001 "," 128,589 "," 253,832 ","-6,242",-2.5, 381.30 ,649.3,48.1 ,49.0 ," 29,253 "," 145,103 "," 73,234 ",11.8 ,58.6 ,29.6 ," 15,003 "," 72,142 "," 31,856 ",12.6 ,60.6 ,26.8 ," 14,250 "," 72,961 "," 41,378 ",11.1 ,56.7 ,32.2 ,92.5 ," 246,284 "," 1,306 "," 102,318 "," 102,101 ", 217 ," 100,303 "," 102,101 "," 53,387 "," 19,968 "," 24,906 "," 1,171 "," 7,342 "," 35,538 "," 10,154 "," 11,687 "," 8,273 "
06_山形県,06202_米沢市,Yonezawa-shi,2," 81,252 "," 40,258 "," 40,994 "," 85,953 ","-4,701",-5.5, 548.51 ,148.1,49.1 ,50.7 ," 8,883 "," 46,979 "," 25,390 ",10.9 ,57.8 ,31.2 ," 4,527 "," 24,915 "," 10,816 ",11.2 ,61.9 ,26.9 ," 4,356 "," 22,064 "," 14,574 ",10.6 ,53.8 ,35.6 ,98.2 ," 80,515 ", 737 ," 33,095 "," 33,013 ", 82 ," 32,997 "," 33,013 "," 15,178 "," 5,406 "," 6,690 ", 463 ," 2,619 "," 12,273 "," 3,300 "," 3,254 "," 3,750 "
06_山形県,06203_鶴岡市,Tsuruoka-shi,2," 122,347 "," 58,626 "," 63,721 "," 129,652 ","-7,305",-5.6," 1,311.53 ",93.3,51.4 ,54.3 ," 13,441 "," 65,728 "," 43,178 ",11.0 ,53.7 ,35.3 ," 6,816 "," 33,647 "," 18,163 ",11.6 ,57.4 ,31.0 ," 6,625 "," 32,081 "," 25,015 ",10.4 ,50.3 ,39.3 ,92.0 ," 121,638 ", 709 ," 45,666 "," 45,487 ", 179 ," 45,339 "," 45,487 "," 22,240 "," 8,355 "," 9,214 ", 695 ," 3,976 "," 13,298 "," 5,951 "," 5,333 "," 6,877 "
06_山形県,06204_酒田市,Sakata-shi,2," 100,273 "," 47,838 "," 52,435 "," 106,244 ","-5,971",-5.6, 602.97 ,166.3,52.1 ,55.2 ," 10,313 "," 53,697 "," 36,263 ",10.3 ,53.6 ,36.2 ," 5,233 "," 27,358 "," 15,247 ",10.9 ,57.2 ,31.9 ," 5,080 "," 26,339 "," 21,016 ",9.7 ,50.2 ,40.1 ,91.2 ," 99,761 ", 512 ," 39,402 "," 39,263 ", 139 ," 39,320 "," 39,263 "," 20,066 "," 7,783 "," 8,196 ", 616 ," 3,471 "," 11,897 "," 5,223 "," 4,892 "," 4,760 "
06_山形県,06205_新庄市,Shinjo-shi,2," 34,432 "," 16,446 "," 17,986 "," 36,894 ","-2,462",-6.7, 222.85 ,154.5,50.6 ,53.1 ," 3,868 "," 19,164 "," 11,400 ",11.2 ,55.7 ,33.1 ," 1,958 "," 9,688 "," 4,800 ",11.9 ,58.9 ,29.2 ," 1,910 "," 9,476 "," 6,600 ",10.6 ,52.7 ,36.7 ,91.4 ," 34,042 ", 390 ," 12,857 "," 12,782 ", 75 ," 12,961 "," 12,782 "," 6,220 "," 2,332 "," 2,559 ", 192 ," 1,137 "," 3,792 "," 1,450 "," 1,370 "," 1,868 "
06_山形県,06206_寒河江市,Sagae-shi,2," 40,189 "," 19,529 "," 20,660 "," 41,256 ","-1,067",-2.6, 139.03 ,289.1,49.3 ,51.2 ," 5,053 "," 22,246 "," 12,890 ",12.6 ,55.4 ,32.1 ," 2,635 "," 11,239 "," 5,655 ",13.5 ,57.6 ,29.0 ," 2,418 "," 11,007 "," 7,235 ",11.7 ,53.3 ,35.0 ,94.5 ," 39,832 ", 357 ," 13,654 "," 13,627 ", 27 ," 13,086 "," 13,627 "," 7,370 "," 2,628 "," 3,539 ", 187 ," 1,016 "," 2,894 "," 1,156 "," 1,665 "," 2,424 "
06_山形県,06207_上山市,Kaminoyama-shi,2," 29,110 "," 13,909 "," 15,201 "," 31,569 ","-2,459",-7.8, 240.93 ,120.8,53.7 ,57.9 ," 2,717 "," 14,942 "," 11,451 ",9.3 ,51.3 ,39.3 ," 1,374 "," 7,535 "," 5,000 ",9.9 ,54.2 ,35.9 ," 1,343 "," 7,407 "," 6,451 ",8.8 ,48.7 ,42.4 ,91.5 ," 28,959 ", 151 ," 10,537 "," 10,509 ", 28 ," 10,694 "," 10,509 "," 5,641 "," 2,216 "," 2,384 ", 164 , 877 ," 2,485 "," 1,469 "," 1,557 "," 1,547 "
06_山形県,06208_村山市,Murayama-shi,2," 22,516 "," 10,937 "," 11,579 "," 24,684 ","-2,168",-8.8, 196.98 ,114.3,53.8 ,58.3 ," 2,193 "," 11,415 "," 8,908 ",9.7 ,50.7 ,39.6 ," 1,148 "," 5,806 "," 3,983 ",10.5 ,53.1 ,36.4 ," 1,045 "," 5,609 "," 4,925 ",9.0 ,48.4 ,42.5 ,94.5 ," 22,336 ", 180 ," 7,579 "," 7,570 ", 9 ," 7,713 "," 7,570 "," 3,802 "," 1,517 "," 1,617 ", 124 , 544 ," 1,505 ", 892 ," 1,148 "," 1,562 "
06_山形県,06209_長井市,Nagai-shi,2," 26,543 "," 12,953 "," 13,590 "," 27,757 ","-1,214",-4.4, 214.67 ,123.6,51.4 ,54.3 ," 2,903 "," 14,170 "," 9,470 ",10.9 ,53.4 ,35.7 ," 1,497 "," 7,345 "," 4,111 ",11.6 ,56.7 ,31.7 ," 1,406 "," 6,825 "," 5,359 ",10.3 ,50.2 ,39.4 ,95.3 ," 26,202 ", 341 ," 9,486 "," 9,436 ", 50 ," 9,109 "," 9,436 "," 4,644 "," 1,704 "," 2,034 ", 136 , 770 ," 2,555 "," 1,088 "," 1,137 "," 1,524 "
06_山形県,06210_天童市,Tendo-shi,2," 62,140 "," 30,222 "," 31,918 "," 62,194 ",-54,-0.1, 113.01 ,549.9,48.1 ,49.1 ," 8,062 "," 35,277 "," 18,801 ",13.0 ,56.8 ,30.3 ," 4,198 "," 17,688 "," 8,336 ",13.9 ,58.5 ,27.6 ," 3,864 "," 17,589 "," 10,465 ",12.1 ,55.1 ,32.8 ,94.7 ," 61,609 ", 531 ," 22,589 "," 22,542 ", 47 ," 21,428 "," 22,542 "," 12,487 "," 4,461 "," 5,909 ", 294 ," 1,823 "," 5,680 "," 1,948 "," 2,644 "," 3,106 "
06_山形県,06211_東根市,Higashine-shi,2," 47,682 "," 23,525 "," 24,157 "," 47,768 ",-86,-0.2, 206.94 ,230.4,46.9 ,46.9 ," 6,549 "," 27,661 "," 13,472 ",13.7 ,58.0 ,28.3 ," 3,349 "," 14,308 "," 5,868 ",14.2 ,60.8 ,24.9 ," 3,200 "," 13,353 "," 7,604 ",13.2 ,55.3 ,31.5 ,97.4 ," 47,351 ", 331 ," 16,573 "," 16,522 ", 51 ," 15,473 "," 16,522 "," 9,036 "," 3,057 "," 4,558 ", 217 ," 1,204 "," 4,067 "," 1,272 "," 1,689 "," 2,371 "
06_山形県,06212_尾花沢市,Obanazawa-shi,2," 14,971 "," 7,320 "," 7,651 "," 16,953 ","-1,982",-11.7, 372.53 ,40.2,54.8 ,60.1 ," 1,459 "," 7,280 "," 6,232 ",9.7 ,48.6 ,41.6 , 769 ," 3,778 "," 2,773 ",10.5 ,51.6 ,37.9 , 690 ," 3,502 "," 3,459 ",9.0 ,45.8 ,45.2 ,95.7 ," 14,891 ", 80 ," 4,883 "," 4,871 ", 12 ," 5,109 "," 4,871 "," 2,365 ", 947 , 933 , 85 , 400 , 944 , 585 , 732 ," 1,040 "
06_山形県,06213_南陽市,Nanyo-shi,2," 30,420 "," 14,652 "," 15,768 "," 32,285 ","-1,865",-5.8, 160.52 ,189.5,50.6 ,53.2 ," 3,516 "," 16,557 "," 10,347 ",11.6 ,54.4 ,34.0 ," 1,797 "," 8,394 "," 4,461 ",12.3 ,57.3 ,30.4 ," 1,719 "," 8,163 "," 5,886 ",10.9 ,51.8 ,37.3 ,92.9 ," 30,150 ", 270 ," 10,760 "," 10,720 ", 40 ," 10,705 "," 10,720 "," 5,685 "," 2,040 "," 2,547 ", 155 , 943 ," 2,528 "," 1,149 "," 1,289 "," 1,701 "
06_山形県,06301_山辺町,Yamanobe-machi,3," 13,725 "," 6,603 "," 7,122 "," 14,369 ",-644,-4.5, 61.45 ,223.4,50.8 ,53.7 ," 1,626 "," 7,383 "," 4,716 ",11.8 ,53.8 ,34.4 , 848 ," 3,664 "," 2,091 ",12.8 ,55.5 ,31.7 , 778 ," 3,719 "," 2,625 ",10.9 ,52.2 ,36.9 ,92.7 ," 13,678 ", 47 ," 4,551 "," 4,544 ", 7 ," 4,440 "," 4,544 "," 2,759 "," 1,039 "," 1,294 ", 88 , 338 , 704 , 421 , 690 , 769 
06_山形県,06302_中山町,Nakayama-machi,3," 10,746 "," 5,251 "," 5,495 "," 11,363 ",-617,-5.4, 31.15 ,345.0,51.7 ,55.7 ," 1,132 "," 5,779 "," 3,835 ",10.5 ,53.8 ,35.7 , 583 ," 2,967 "," 1,701 ",11.1 ,56.5 ,32.4 , 549 ," 2,812 "," 2,134 ",10.0 ,51.2 ,38.8 ,95.6 ," 10,689 ", 57 ," 3,515 "," 3,511 ", 4 ," 3,427 "," 3,511 "," 2,029 ", 734 , 943 , 55 , 297 , 519 , 317 , 499 , 694 
06_山形県,06321_河北町,Kahoku-cho,3," 17,641 "," 8,528 "," 9,113 "," 18,952 ","-1,311",-6.9, 52.45 ,336.3,52.6 ,56.5 ," 1,908 "," 9,089 "," 6,644 ",10.8 ,51.5 ,37.7 , 993 ," 4,589 "," 2,946 ",11.6 ,53.8 ,34.5 , 915 ," 4,500 "," 3,698 ",10.0 ,49.4 ,40.6 ,93.6 ," 17,457 ", 184 ," 5,929 "," 5,914 ", 15 ," 5,865 "," 5,914 "," 3,090 "," 1,173 "," 1,357 ", 99 , 461 ," 1,187 ", 626 , 834 ," 1,107 "
06_山形県,06322_西川町,Nishikawa-machi,3," 4,956 "," 2,387 "," 2,569 "," 5,636 ",-680,-12.1, 393.19 ,12.6,57.0 ,62.5 , 425 ," 2,265 "," 2,266 ",8.6 ,45.7 ,45.7 , 216 ," 1,142 "," 1,029 ",9.0 ,47.8 ,43.1 , 209 ," 1,123 "," 1,237 ",8.1 ,43.7 ,48.2 ,92.9 ," 4,914 ", 42 ," 1,686 "," 1,683 ", 3 ," 1,785 "," 1,683 ", 841 , 390 , 293 , 33 , 125 , 319 , 244 , 329 , 334 
06_山形県,06323_朝日町,Asahi-machi,3," 6,366 "," 3,150 "," 3,216 "," 7,119 ",-753,-10.6, 196.81 ,32.3,56.4 ,61.6 , 561 ," 2,976 "," 2,829 ",8.8 ,46.7 ,44.4 , 296 ," 1,561 "," 1,293 ",9.4 ,49.6 ,41.0 , 265 ," 1,415 "," 1,536 ",8.2 ,44.0 ,47.8 ,97.9 ," 6,314 ", 52 ," 2,150 "," 2,135 ", 15 ," 2,242 "," 2,135 "," 1,085 ", 474 , 402 , 45 , 164 , 427 , 303 , 372 , 426 
