	草加	 計 	 274 	 131 	 143 	 251 	 131 	 120 	 1 	 1 	 - 	 - 	 - 	 - 	 250 	 130 	 120 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 - 	 - 	 - 			
		 現役 	 274 	 131 	 143 	 251 	 131 	 120 	 1 	 1 	 - 	 - 	 - 	 - 	 250 	 130 	 120 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 - 	 - 	 - 	 354 	 167 	 187 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加西	 計 	 73 	 37 	 36 	 57 	 37 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 57 	 37 	 20 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 - 	 - 	 - 			
		 現役 	 73 	 37 	 36 	 57 	 37 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 57 	 37 	 20 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 - 	 - 	 - 	 234 	 113 	 121 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加東	 計 	 153 	 79 	 74 	 136 	 79 	 57 	 - 	 - 	 - 	 - 	 - 	 - 	 136 	 79 	 57 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 1 	 - 	 1 			
		 現役 	 151 	 77 	 74 	 134 	 77 	 57 	 - 	 - 	 - 	 - 	 - 	 - 	 134 	 77 	 57 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 1 	 - 	 1 	 317 	 135 	 182 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加南	 計 	 148 	 69 	 79 	 134 	 67 	 67 	 - 	 - 	 - 	 - 	 - 	 - 	 134 	 67 	 67 	 14 	 2 	 12 	 - 	 - 	 - 	 14 	 2 	 12 	 - 	 - 	 - 			
		 現役 	 146 	 67 	 79 	 132 	 65 	 67 	 - 	 - 	 - 	 - 	 - 	 - 	 132 	 65 	 67 	 14 	 2 	 12 	 - 	 - 	 - 	 14 	 2 	 12 	 - 	 - 	 - 	 245 	 102 	 143 
		 一浪 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	秩父	 計 	 147 	 81 	 66 	 136 	 81 	 55 	 10 	 7 	 3 	 2 	 1 	 1 	 124 	 73 	 51 	 11 	 - 	 11 	 - 	 - 	 - 	 11 	 - 	 11 	 - 	 - 	 - 			
		 現役 	 145 	 79 	 66 	 134 	 79 	 55 	 10 	 7 	 3 	 2 	 1 	 1 	 122 	 71 	 51 	 11 	 - 	 11 	 - 	 - 	 - 	 11 	 - 	 11 	 - 	 - 	 - 	 227 	 112 	 115 
		 一浪 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鶴ヶ島清風	 計 	 50 	 24 	 26 	 25 	 18 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 25 	 18 	 7 	 25 	 6 	 19 	 - 	 - 	 - 	 25 	 6 	 19 	 - 	 - 	 - 			
		 現役 	 50 	 24 	 26 	 25 	 18 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 25 	 18 	 7 	 25 	 6 	 19 	 - 	 - 	 - 	 25 	 6 	 19 	 - 	 - 	 - 	 201 	 111 	 90 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢	 計 	 311 	 174 	 137 	 301 	 174 	 127 	 11 	 9 	 2 	 2 	 1 	 1 	 288 	 164 	 124 	 9 	 - 	 9 	 - 	 - 	 - 	 9 	 - 	 9 	 1 	 - 	 1 			
		 現役 	 281 	 150 	 131 	 271 	 150 	 121 	 7 	 6 	 1 	 1 	 - 	 1 	 263 	 144 	 119 	 9 	 - 	 9 	 - 	 - 	 - 	 9 	 - 	 9 	 1 	 - 	 1 	 353 	 182 	 171 
		 一浪 	 28 	 22 	 6 	 28 	 22 	 6 	 4 	 3 	 1 	 1 	 1 	 - 	 23 	 18 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢北	 計 	 313 	 161 	 152 	 313 	 161 	 152 	 46 	 31 	 15 	 14 	 5 	 9 	 253 	 125 	 128 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 290 	 145 	 145 	 290 	 145 	 145 	 38 	 25 	 13 	 14 	 5 	 9 	 238 	 115 	 123 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 319 	 161 	 158 
		 一浪 	 22 	 15 	 7 	 22 	 15 	 7 	 7 	 5 	 2 	 - 	 - 	 - 	 15 	 10 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢中央	 計 	 152 	 77 	 75 	 121 	 77 	 44 	 - 	 - 	 - 	 - 	 - 	 - 	 121 	 77 	 44 	 31 	 - 	 31 	 - 	 - 	 - 	 31 	 - 	 31 	 - 	 - 	 - 			
		 現役 	 152 	 77 	 75 	 121 	 77 	 44 	 - 	 - 	 - 	 - 	 - 	 - 	 121 	 77 	 44 	 31 	 - 	 31 	 - 	 - 	 - 	 31 	 - 	 31 	 - 	 - 	 - 	 314 	 134 	 180 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢西	 計 	 239 	 124 	 115 	 219 	 122 	 97 	 - 	 - 	 - 	 1 	 1 	 - 	 218 	 121 	 97 	 20 	 2 	 18 	 1 	 1 	 - 	 19 	 1 	 18 	 - 	 - 	 - 			
		 現役 	 222 	 109 	 113 	 203 	 108 	 95 	 - 	 - 	 - 	 1 	 1 	 - 	 202 	 107 	 95 	 19 	 1 	 18 	 - 	 - 	 - 	 19 	 1 	 18 	 - 	 - 	 - 	 313 	 147 	 166 
		 一浪 	 17 	 15 	 2 	 16 	 14 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 16 	 14 	 2 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	豊岡	 計 	 211 	 132 	 79 	 194 	 130 	 64 	 2 	 2 	 - 	 2 	 2 	 - 	 190 	 126 	 64 	 17 	 2 	 15 	 - 	 - 	 - 	 17 	 2 	 15 	 - 	 - 	 - 			
		 現役 	 196 	 117 	 79 	 180 	 116 	 64 	 1 	 1 	 - 	 2 	 2 	 - 	 177 	 113 	 64 	 16 	 1 	 15 	 - 	 - 	 - 	 16 	 1 	 15 	 - 	 - 	 - 	 315 	 182 	 133 
		 一浪 	 15 	 15 	 - 	 14 	 14 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 13 	 13 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	南稜	 計 	 220 	 98 	 122 	 195 	 98 	 97 	 1 	 - 	 1 	 1 	 - 	 1 	 193 	 98 	 95 	 25 	 - 	 25 	 - 	 - 	 - 	 25 	 - 	 25 	 - 	 - 	 - 			
		 現役 	 208 	 91 	 117 	 183 	 91 	 92 	 1 	 - 	 1 	 1 	 - 	 1 	 181 	 91 	 90 	 25 	 - 	 25 	 - 	 - 	 - 	 25 	 - 	 25 	 - 	 - 	 - 	 321 	 127 	 194 
		 一浪 	 11 	 6 	 5 	 11 	 6 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 11 	 6 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	新座	 計 	 32 	 12 	 20 	 26 	 12 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 26 	 12 	 14 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 32 	 12 	 20 	 26 	 12 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 26 	 12 	 14 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 159 	 66 	 93 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	新座柳瀬	 計 	 70 	 35 	 35 	 44 	 32 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 44 	 32 	 12 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 3 	 3 	 - 			
		 現役 	 70 	 35 	 35 	 44 	 32 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 44 	 32 	 12 	 23 	 - 	 23 	 - 	 - 	 - 	 23 	 - 	 23 	 3 	 3 	 - 	 216 	 98 	 118 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	蓮田松韻	 計 	 53 	 31 	 22 	 39 	 26 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 26 	 13 	 14 	 5 	 9 	 - 	 - 	 - 	 14 	 5 	 9 	 - 	 - 	 - 			
		 現役 	 53 	 31 	 22 	 39 	 26 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 39 	 26 	 13 	 14 	 5 	 9 	 - 	 - 	 - 	 14 	 5 	 9 	 - 	 - 	 - 	 183 	 102 	 81 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鳩ヶ谷	 計 	 74 	 41 	 33 	 59 	 39 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 59 	 39 	 20 	 15 	 2 	 13 	 - 	 - 	 - 	 15 	 2 	 13 	 - 	 - 	 - 			
		 現役 	 74 	 41 	 33 	 59 	 39 	 20 	 - 	 - 	 - 	 - 	 - 	 - 	 59 	 39 	 20 	 15 	 2 	 13 	 - 	 - 	 - 	 15 	 2 	 13 	 - 	 - 	 - 	 155 	 64 	 91 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鳩山	 計 	 7 	 4 	 3 	 6 	 4 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 6 	 4 	 2 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 7 	 4 	 3 	 6 	 4 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 6 	 4 	 2 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 62 	 43 	 19 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	羽生第一	 計 	 109 	 63 	 46 	 89 	 61 	 28 	 1 	 1 	 - 	 - 	 - 	 - 	 88 	 60 	 28 	 19 	 1 	 18 	 - 	 - 	 - 	 19 	 1 	 18 	 1 	 1 	 - 			
		 現役 	 105 	 60 	 45 	 85 	 58 	 27 	 1 	 1 	 - 	 - 	 - 	 - 	 84 	 57 	 27 	 19 	 1 	 18 	 - 	 - 	 - 	 19 	 1 	 18 	 1 	 1 	 - 	 200 	 106 	 94 
		 一浪 	 3 	 3 	 - 	 3 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 3 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	飯能	 計 	 83 	 32 	 51 	 59 	 31 	 28 	 - 	 - 	 - 	 - 	 - 	 - 	 59 	 31 	 28 	 24 	 1 	 23 	 - 	 - 	 - 	 24 	 1 	 23 	 - 	 - 	 - 			
		 現役 	 81 	 30 	 51 	 57 	 29 	 28 	 - 	 - 	 - 	 - 	 - 	 - 	 57 	 29 	 28 	 24 	 1 	 23 	 - 	 - 	 - 	 24 	 1 	 23 	 - 	 - 	 - 	 228 	 87 	 141 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	飯能南	 計 	 20 	 12 	 8 	 13 	 12 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 13 	 12 	 1 	 7 	 - 	 7 	 - 	 - 	 - 	 7 	 - 	 7 	 - 	 - 	 - 			
		 現役 	 20 	 12 	 8 	 13 	 12 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 13 	 12 	 1 	 7 	 - 	 7 	 - 	 - 	 - 	 7 	 - 	 7 	 - 	 - 	 - 	 144 	 87 	 57 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	日高	 計 	 19 	 5 	 14 	 13 	 5 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 13 	 5 	 8 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 19 	 5 	 14 	 13 	 5 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 13 	 5 	 8 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 116 	 49 	 67 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	深谷	 計 	 57 	 47 	 10 	 49 	 45 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 49 	 45 	 4 	 8 	 2 	 6 	 - 	 - 	 - 	 8 	 2 	 6 	 - 	 - 	 - 			
		 現役 	 57 	 47 	 10 	 49 	 45 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 49 	 45 	 4 	 8 	 2 	 6 	 - 	 - 	 - 	 8 	 2 	 6 	 - 	 - 	 - 	 207 	 135 	 72 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	深谷第一	 計 	 176 	 93 	 83 	 154 	 90 	 64 	 2 	 2 	 - 	 2 	 2 	 - 	 150 	 86 	 64 	 20 	 1 	 19 	 - 	 - 	 - 	 20 	 1 	 19 	 2 	 2 	 - 			
		 現役 	 166 	 83 	 83 	 144 	 80 	 64 	 - 	 - 	 - 	 2 	 2 	 - 	 142 	 78 	 64 	 20 	 1 	 19 	 - 	 - 	 - 	 20 	 1 	 19 	 2 	 2 	 - 	 282 	 128 	 154 
		 一浪 	 5 	 5 	 - 	 5 	 5 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 5 	 5 	 - 	 5 	 5 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 4 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	富士見	 計 	 67 	 40 	 27 	 53 	 35 	 18 	 1 	 1 	 - 	 - 	 - 	 - 	 52 	 34 	 18 	 14 	 5 	 9 	 - 	 - 	 - 	 14 	 5 	 9 	 - 	 - 	 - 			
		 現役 	 67 	 40 	 27 	 53 	 35 	 18 	 1 	 1 	 - 	 - 	 - 	 - 	 52 	 34 	 18 	 14 	 5 	 9 	 - 	 - 	 - 	 14 	 5 	 9 	 - 	 - 	 - 	 214 	 122 	 92 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	ふじみ野	 計 	 55 	 38 	 17 	 48 	 34 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 48 	 34 	 14 	 7 	 4 	 3 	 - 	 - 	 - 	 7 	 4 	 3 	 - 	 - 	 - 			
		 現役 	 55 	 38 	 17 	 48 	 34 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 48 	 34 	 14 	 7 	 4 	 3 	 - 	 - 	 - 	 7 	 4 	 3 	 - 	 - 	 - 	 147 	 97 	 50 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	不動岡	 計 	 309 	 142 	 167 	 309 	 142 	 167 	 59 	 40 	 19 	 15 	 4 	 11 	 235 	 98 	 137 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 288 	 129 	 159 	 288 	 129 	 159 	 54 	 35 	 19 	 14 	 3 	 11 	 220 	 91 	 129 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 319 	 149 	 170 
		 一浪 	 21 	 13 	 8 	 21 	 13 	 8 	 5 	 5 	 - 	 1 	 1 	 - 	 15 	 7 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	本庄	 計 	 267 	 118 	 149 	 258 	 117 	 141 	 5 	 5 	 - 	 9 	 5 	 4 	 244 	 107 	 137 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 			
		 現役 	 252 	 109 	 143 	 243 	 108 	 135 	 3 	 3 	 - 	 8 	 5 	 3 	 232 	 100 	 132 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 	 321 	 136 	 185 
		 一浪 	 15 	 9 	 6 	 15 	 9 	 6 	 2 	 2 	 - 	 1 	 - 	 1 	 12 	 7 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	松伏	 計 	 24 	 12 	 12 	 15 	 11 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 15 	 11 	 4 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 			
		 現役 	 24 	 12 	 12 	 15 	 11 	 4 	 - 	 - 	 - 	 - 	 - 	 - 	 15 	 11 	 4 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 	 147 	 53 	 94 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	松山	 計 	 246 	 246 	 … 	 246 	 246 	 … 	 10 	 10 	 … 	 6 	 6 	 … 	 230 	 230 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
		 現役 	 203 	 203 	 … 	 203 	 203 	 … 	 7 	 7 	 … 	 6 	 6 	 … 	 190 	 190 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 275 	 275 	 … 
		 一浪 	 37 	 37 	 … 	 37 	 37 	 … 	 2 	 2 	 … 	 - 	 - 	 … 	 35 	 35 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
		 二浪以上 	 6 	 6 	 … 	 6 	 6 	 … 	 1 	 1 	 … 	 - 	 - 	 … 	 5 	 5 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 … 	 … 	 … 			
