		 現役 	 222 	 138 	 84 	 215 	 138 	 77 	 - 	 - 	 - 	 9 	 4 	 5 	 206 	 134 	 72 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 1 	 - 	 1 	 274 	 166 	 108 
		 一浪 	 11 	 11 	 - 	 11 	 11 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 10 	 10 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加	 計 	 269 	 133 	 136 	 266 	 133 	 133 	 1 	 1 	 - 	 2 	 1 	 1 	 263 	 131 	 132 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 			
		 現役 	 269 	 133 	 136 	 266 	 133 	 133 	 1 	 1 	 - 	 2 	 1 	 1 	 263 	 131 	 132 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 	 342 	 161 	 181 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加西	 計 	 72 	 43 	 29 	 57 	 42 	 15 	 - 	 - 	 - 	 - 	 - 	 - 	 57 	 42 	 15 	 14 	 - 	 14 	 - 	 - 	 - 	 14 	 - 	 14 	 1 	 1 	 - 			
		 現役 	 72 	 43 	 29 	 57 	 42 	 15 	 - 	 - 	 - 	 - 	 - 	 - 	 57 	 42 	 15 	 14 	 - 	 14 	 - 	 - 	 - 	 14 	 - 	 14 	 1 	 1 	 - 	 226 	 103 	 123 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加東	 計 	 176 	 87 	 89 	 158 	 85 	 73 	 - 	 - 	 - 	 - 	 - 	 - 	 158 	 85 	 73 	 16 	 1 	 15 	 - 	 - 	 - 	 16 	 1 	 15 	 2 	 1 	 1 			
		 現役 	 176 	 87 	 89 	 158 	 85 	 73 	 - 	 - 	 - 	 - 	 - 	 - 	 158 	 85 	 73 	 16 	 1 	 15 	 - 	 - 	 - 	 16 	 1 	 15 	 2 	 1 	 1 	 308 	 126 	 182 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	草加南	 計 	 157 	 71 	 86 	 148 	 69 	 79 	 1 	 1 	 - 	 4 	 - 	 4 	 143 	 68 	 75 	 9 	 2 	 7 	 - 	 - 	 - 	 9 	 2 	 7 	 - 	 - 	 - 			
		 現役 	 157 	 71 	 86 	 148 	 69 	 79 	 1 	 1 	 - 	 4 	 - 	 4 	 143 	 68 	 75 	 9 	 2 	 7 	 - 	 - 	 - 	 9 	 2 	 7 	 - 	 - 	 - 	 230 	 93 	 137 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	秩父	 計 	 143 	 74 	 69 	 125 	 74 	 51 	 12 	 10 	 2 	 3 	 - 	 3 	 110 	 64 	 46 	 18 	 - 	 18 	 - 	 - 	 - 	 18 	 - 	 18 	 - 	 - 	 - 			
		 現役 	 143 	 74 	 69 	 125 	 74 	 51 	 12 	 10 	 2 	 3 	 - 	 3 	 110 	 64 	 46 	 18 	 - 	 18 	 - 	 - 	 - 	 18 	 - 	 18 	 - 	 - 	 - 	 219 	 105 	 114 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鶴ヶ島清風	 計 	 53 	 29 	 24 	 36 	 27 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 36 	 27 	 9 	 17 	 2 	 15 	 - 	 - 	 - 	 17 	 2 	 15 	 - 	 - 	 - 			
		 現役 	 53 	 29 	 24 	 36 	 27 	 9 	 - 	 - 	 - 	 - 	 - 	 - 	 36 	 27 	 9 	 17 	 2 	 15 	 - 	 - 	 - 	 17 	 2 	 15 	 - 	 - 	 - 	 177 	 90 	 87 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢	 計 	 309 	 161 	 148 	 307 	 161 	 146 	 11 	 10 	 1 	 2 	 2 	 - 	 294 	 149 	 145 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 			
		 現役 	 285 	 140 	 145 	 283 	 140 	 143 	 10 	 9 	 1 	 1 	 1 	 - 	 272 	 130 	 142 	 2 	 - 	 2 	 - 	 - 	 - 	 2 	 - 	 2 	 - 	 - 	 - 	 343 	 165 	 178 
		 一浪 	 24 	 21 	 3 	 24 	 21 	 3 	 1 	 1 	 - 	 1 	 1 	 - 	 22 	 19 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢北	 計 	 286 	 137 	 149 	 285 	 137 	 148 	 36 	 22 	 14 	 8 	 4 	 4 	 241 	 111 	 130 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 			
		 現役 	 277 	 130 	 147 	 276 	 130 	 146 	 34 	 20 	 14 	 8 	 4 	 4 	 234 	 106 	 128 	 1 	 - 	 1 	 - 	 - 	 - 	 1 	 - 	 1 	 - 	 - 	 - 	 311 	 152 	 159 
		 一浪 	 9 	 7 	 2 	 9 	 7 	 2 	 2 	 2 	 - 	 - 	 - 	 - 	 7 	 5 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢中央	 計 	 162 	 95 	 67 	 138 	 93 	 45 	 - 	 - 	 - 	 - 	 - 	 - 	 138 	 93 	 45 	 24 	 2 	 22 	 - 	 - 	 - 	 24 	 2 	 22 	 - 	 - 	 - 			
		 現役 	 162 	 95 	 67 	 138 	 93 	 45 	 - 	 - 	 - 	 - 	 - 	 - 	 138 	 93 	 45 	 24 	 2 	 22 	 - 	 - 	 - 	 24 	 2 	 22 	 - 	 - 	 - 	 313 	 151 	 162 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	所沢西	 計 	 238 	 127 	 111 	 229 	 126 	 103 	 1 	 1 	 - 	 - 	 - 	 - 	 228 	 125 	 103 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 			
		 現役 	 231 	 120 	 111 	 222 	 119 	 103 	 1 	 1 	 - 	 - 	 - 	 - 	 221 	 118 	 103 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 	 313 	 151 	 162 
		 一浪 	 7 	 7 	 - 	 7 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 7 	 7 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	豊岡	 計 	 231 	 134 	 97 	 220 	 133 	 87 	 1 	 1 	 - 	 1 	 - 	 1 	 218 	 132 	 86 	 11 	 1 	 10 	 - 	 - 	 - 	 11 	 1 	 10 	 - 	 - 	 - 			
		 現役 	 226 	 131 	 95 	 215 	 130 	 85 	 1 	 1 	 - 	 1 	 - 	 1 	 213 	 129 	 84 	 11 	 1 	 10 	 - 	 - 	 - 	 11 	 1 	 10 	 - 	 - 	 - 	 311 	 174 	 137 
		 一浪 	 4 	 2 	 2 	 4 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 4 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	南稜	 計 	 218 	 98 	 120 	 208 	 98 	 110 	 3 	 2 	 1 	 - 	 - 	 - 	 205 	 96 	 109 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 			
		 現役 	 218 	 98 	 120 	 208 	 98 	 110 	 3 	 2 	 1 	 - 	 - 	 - 	 205 	 96 	 109 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 - 	 - 	 - 	 310 	 123 	 187 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	新座	 計 	 49 	 16 	 33 	 33 	 16 	 17 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 16 	 17 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 - 	 - 	 - 			
		 現役 	 49 	 16 	 33 	 33 	 16 	 17 	 - 	 - 	 - 	 - 	 - 	 - 	 33 	 16 	 17 	 16 	 - 	 16 	 - 	 - 	 - 	 16 	 - 	 16 	 - 	 - 	 - 	 161 	 58 	 103 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	新座柳瀬	 計 	 67 	 32 	 35 	 61 	 32 	 29 	 - 	 - 	 - 	 - 	 - 	 - 	 61 	 32 	 29 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 67 	 32 	 35 	 61 	 32 	 29 	 - 	 - 	 - 	 - 	 - 	 - 	 61 	 32 	 29 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 209 	 86 	 123 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	蓮田松韻	 計 	 44 	 17 	 27 	 28 	 14 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 28 	 14 	 14 	 14 	 3 	 11 	 - 	 - 	 - 	 14 	 3 	 11 	 2 	 - 	 2 			
		 現役 	 44 	 17 	 27 	 28 	 14 	 14 	 - 	 - 	 - 	 - 	 - 	 - 	 28 	 14 	 14 	 14 	 3 	 11 	 - 	 - 	 - 	 14 	 3 	 11 	 2 	 - 	 2 	 153 	 88 	 65 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鳩ヶ谷	 計 	 95 	 40 	 55 	 83 	 40 	 43 	 1 	 - 	 1 	 - 	 - 	 - 	 82 	 40 	 42 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 2 	 - 	 2 			
		 現役 	 94 	 39 	 55 	 82 	 39 	 43 	 1 	 - 	 1 	 - 	 - 	 - 	 81 	 39 	 42 	 10 	 - 	 10 	 - 	 - 	 - 	 10 	 - 	 10 	 2 	 - 	 2 	 151 	 59 	 92 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	鳩山	 計 	 15 	 10 	 5 	 14 	 9 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 14 	 9 	 5 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 			
		 現役 	 15 	 10 	 5 	 14 	 9 	 5 	 - 	 - 	 - 	 - 	 - 	 - 	 14 	 9 	 5 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 71 	 38 	 33 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	羽生第一	 計 	 91 	 47 	 44 	 84 	 47 	 37 	 1 	 1 	 - 	 - 	 - 	 - 	 83 	 46 	 37 	 7 	 - 	 7 	 - 	 - 	 - 	 7 	 - 	 7 	 - 	 - 	 - 			
		 現役 	 89 	 45 	 44 	 82 	 45 	 37 	 1 	 1 	 - 	 - 	 - 	 - 	 81 	 44 	 37 	 7 	 - 	 7 	 - 	 - 	 - 	 7 	 - 	 7 	 - 	 - 	 - 	 175 	 72 	 103 
		 一浪 	 2 	 2 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 2 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	飯能	 計 	 107 	 47 	 60 	 82 	 47 	 35 	 - 	 - 	 - 	 - 	 - 	 - 	 82 	 47 	 35 	 25 	 - 	 25 	 - 	 - 	 - 	 25 	 - 	 25 	 - 	 - 	 - 			
		 現役 	 106 	 46 	 60 	 81 	 46 	 35 	 - 	 - 	 - 	 - 	 - 	 - 	 81 	 46 	 35 	 25 	 - 	 25 	 - 	 - 	 - 	 25 	 - 	 25 	 - 	 - 	 - 	 221 	 89 	 132 
		 一浪 	 1 	 1 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	飯能南	 計 	 28 	 20 	 8 	 22 	 20 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 22 	 20 	 2 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 28 	 20 	 8 	 22 	 20 	 2 	 - 	 - 	 - 	 - 	 - 	 - 	 22 	 20 	 2 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 125 	 82 	 43 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	日高	 計 	 38 	 19 	 19 	 25 	 17 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 25 	 17 	 8 	 13 	 2 	 11 	 - 	 - 	 - 	 13 	 2 	 11 	 - 	 - 	 - 			
		 現役 	 38 	 19 	 19 	 25 	 17 	 8 	 - 	 - 	 - 	 - 	 - 	 - 	 25 	 17 	 8 	 13 	 2 	 11 	 - 	 - 	 - 	 13 	 2 	 11 	 - 	 - 	 - 	 131 	 55 	 76 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	深谷	 計 	 55 	 37 	 18 	 49 	 37 	 12 	 - 	 - 	 - 	 - 	 - 	 - 	 49 	 37 	 12 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 			
		 現役 	 52 	 35 	 17 	 46 	 35 	 11 	 - 	 - 	 - 	 - 	 - 	 - 	 46 	 35 	 11 	 6 	 - 	 6 	 - 	 - 	 - 	 6 	 - 	 6 	 - 	 - 	 - 	 187 	 111 	 76 
		 一浪 	 3 	 2 	 1 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 3 	 2 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	深谷第一	 計 	 189 	 100 	 89 	 174 	 100 	 74 	 - 	 - 	 - 	 2 	 2 	 - 	 172 	 98 	 74 	 15 	 - 	 15 	 - 	 - 	 - 	 15 	 - 	 15 	 - 	 - 	 - 			
		 現役 	 184 	 96 	 88 	 169 	 96 	 73 	 - 	 - 	 - 	 2 	 2 	 - 	 167 	 94 	 73 	 15 	 - 	 15 	 - 	 - 	 - 	 15 	 - 	 15 	 - 	 - 	 - 	 276 	 127 	 149 
		 一浪 	 5 	 4 	 1 	 5 	 4 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 5 	 4 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	富士見	 計 	 56 	 31 	 25 	 42 	 29 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 42 	 29 	 13 	 14 	 2 	 12 	 - 	 - 	 - 	 14 	 2 	 12 	 - 	 - 	 - 			
		 現役 	 56 	 31 	 25 	 42 	 29 	 13 	 - 	 - 	 - 	 - 	 - 	 - 	 42 	 29 	 13 	 14 	 2 	 12 	 - 	 - 	 - 	 14 	 2 	 12 	 - 	 - 	 - 	 175 	 93 	 82 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	ふじみ野	 計 	 53 	 41 	 12 	 50 	 41 	 9 	 1 	 1 	 - 	 - 	 - 	 - 	 49 	 40 	 9 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 			
		 現役 	 53 	 41 	 12 	 50 	 41 	 9 	 1 	 1 	 - 	 - 	 - 	 - 	 49 	 40 	 9 	 3 	 - 	 3 	 - 	 - 	 - 	 3 	 - 	 3 	 - 	 - 	 - 	 116 	 80 	 36 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	不動岡	 計 	 296 	 125 	 171 	 296 	 125 	 171 	 72 	 40 	 32 	 15 	 6 	 9 	 209 	 79 	 130 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 			
		 現役 	 274 	 109 	 165 	 274 	 109 	 165 	 67 	 38 	 29 	 14 	 5 	 9 	 193 	 66 	 127 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 309 	 135 	 174 
		 一浪 	 21 	 16 	 5 	 21 	 16 	 5 	 4 	 2 	 2 	 1 	 1 	 - 	 16 	 13 	 3 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 1 	 - 	 1 	 1 	 - 	 1 	 1 	 - 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	本庄	 計 	 257 	 101 	 156 	 246 	 101 	 145 	 5 	 4 	 1 	 8 	 4 	 4 	 233 	 93 	 140 	 11 	 - 	 11 	 - 	 - 	 - 	 11 	 - 	 11 	 - 	 - 	 - 			
		 現役 	 255 	 99 	 156 	 244 	 99 	 145 	 4 	 3 	 1 	 8 	 4 	 4 	 232 	 92 	 140 	 11 	 - 	 11 	 - 	 - 	 - 	 11 	 - 	 11 	 - 	 - 	 - 	 309 	 124 	 185 
		 一浪 	 2 	 2 	 - 	 2 	 2 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 1 	 1 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
普通科	松伏	 計 	 35 	 10 	 25 	 26 	 9 	 17 	 - 	 - 	 - 	 - 	 - 	 - 	 26 	 9 	 17 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 			
		 現役 	 35 	 10 	 25 	 26 	 9 	 17 	 - 	 - 	 - 	 - 	 - 	 - 	 26 	 9 	 17 	 9 	 1 	 8 	 - 	 - 	 - 	 9 	 1 	 8 	 - 	 - 	 - 	 155 	 51 	 104 
		 一浪 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
		 二浪以上 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 … 	 … 	 … 			
	松山	 計 	 261 	 261 	 … 	 261 	 261 	 … 	 15 	 15 	 … 	 6 	 6 	 … 	 240 	 240 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 	 - 	 - 	 … 			
